ticker,ann_return,ann_vol,sharpe,max_dd,alpha,beta,info_ratio,pct_positive,skewness
AMAT,0.06187937158831258,0.2888120828216932,0.281638528582594,-0.4071726851669655,-0.06544085559188695,1.8250391693137138,-0.000959559131972612,0.5084745762711864,0.2662536366243928
AMCR,0.08391358886534483,0.15961756304808353,0.46326848939600146,-0.16071446532554776,0.02447950257935494,0.4532600624988644,-0.220293724376807,0.5581395348837209,-0.6260703252227597
AMD,-0.18464551321238798,0.4916211630928916,-0.19839156228414412,-0.8132464688940123,-0.23575678351064167,2.0643486032765286,-0.401446106458495,0.4745762711864407,0.08879426263650518
AME,0.15516140359834507,0.2102348684962288,0.6999621205272569,-0.2816800941781968,0.046379010075300764,1.247529877246229,0.425283075713045,0.6271186440677966,0.06330993929816953
AMGN,0.26806628529640153,0.202001744181673,1.1882185579664857,-0.21307276161841934,0.19418673548182785,0.7509342426691338,0.8599892852813729,0.6440677966101694,0.11433011077246222
AMP,0.1422154057843954,0.21683829021158763,0.6342304135403772,-0.37324381704425524,0.0039897792545189326,1.6375751907714258,0.44289003247641573,0.6101694915254238,-0.31454001322785613
AMT,0.15609834873493833,0.15384588118265682,0.8946727302239114,-0.16963469648570542,0.10240725588945465,0.487415899941346,0.3619853376062157,0.6101694915254238,0.5540739902578988
AMZN,0.32466060541516306,0.2742430128754336,1.096865756927647,-0.23736806656870751,0.2474018946056522,0.9527513474963489,0.874564457417685,0.6440677966101694,0.38639059579099516
AON,0.1661662050661128,0.1772777386511104,0.8481882504530658,-0.2026686360276833,0.06206140911860958,1.1036508402183904,0.5627492193845035,0.6271186440677966,0.1439140342502761
AOS,0.3122445986331739,0.23685832402446053,1.1946942920406143,-0.27258552713917616,0.1810776212708236,1.4149323090994124,1.1415641550409712,0.711864406779661,-0.3203059125650121
APA,-0.1735225757022535,0.3186478436644099,-0.49286879105377346,-0.6933184578689068,-0.24860490460610996,1.5376607678900887,-0.8817831690307388,0.4576271186440678,0.04375389498790128
APD,0.11437278034190634,0.1922103480935552,0.55608820406701,-0.19507384486431478,0.004581735469386672,1.2546263236860182,0.1981437003093875,0.559322033898305,0.6764134208147172
APH,0.14603545981667354,0.18800689290932557,0.7158358169423987,-0.2900656009175248,0.038768898339119895,1.1831565418941905,0.41034330386092205,0.6610169491525424,0.4007629895629174
APO,0.07446565302490527,0.3554426523561278,0.31933860112181095,-0.436712892966373,-0.025530393926103123,1.7728098902398697,0.11588920348522412,0.47368421052631576,0.542931719893103
APTV,0.42817918365570296,0.23900310164647245,1.5450137904038443,-0.2031248468078849,0.28518493230948816,1.0808279051195882,1.2375500912729274,0.6938775510204082,0.4538126268559372
ARE,0.06858662992440778,0.18257081162761388,0.3485872900255097,-0.2461275255859741,-0.00564497132623909,0.8498121265465324,-0.11611105080815273,0.6440677966101694,-0.5625487971553838
ATO,0.1848897802031173,0.15509651201609292,1.0505859486937847,-0.10016834320761168,0.13649640400491125,0.4206963666379051,0.502664121188303,0.6610169491525424,-0.09579101090473383
AVB,0.13325437956059494,0.1800152012250139,0.6786346353721402,-0.16188428391620988,0.08030845777383888,0.547752565074899,0.23030007665124788,0.6440677966101694,-0.25109154666160644
AVGO,0.4129620370867353,0.3150426399474363,1.2000698427402112,-0.23503742481298237,0.34916677124613793,0.917452358104532,1.0003812458728307,0.559322033898305,0.4507691460062128
AVY,0.11643091502153413,0.21843505256841375,0.5263643292890042,-0.4023857788818034,0.02662873803238508,1.0872855173641123,0.18778548270800816,0.5932203389830508,-0.426357774770198
AWK,0.2224439561162881,0.12562183175231803,1.5164425290804397,-0.12330177376574833,0.1860306679205599,0.22891099044455127,0.7156106401370733,0.7288135593220338,-0.039361757268399494
AXON,0.33414463059092014,0.4557397519265111,0.8143402910448692,-0.4809366495736323,0.4144160674945978,0.237317166030749,0.6247127321054521,0.5932203389830508,0.3407966052056481
AXP,0.11495696987738335,0.17307903356164714,0.6032474243238914,-0.25244489706831275,0.025562689832152152,0.9704754170451488,0.17473048103372082,0.5423728813559322,-0.08792644976808908
AZO,0.24407087527402793,0.13883684700139345,1.5134016230016687,-0.10533625454507074,0.19537483116451293,0.3718308803899996,0.8519501696638434,0.6779661016949152,-0.3115284617240016
BA,0.18841859389687032,0.19147011867541433,0.8987178643972552,-0.2323618869649921,0.09421774171880548,1.0018401300126367,0.5973757450406824,0.576271186440678,0.1096212499225625
BAC,0.04907781779967113,0.3373726643575996,0.2542160508096395,-0.6174931411119164,-0.050891914483497835,1.6908153305742222,0.0147853387461697,0.5423728813559322,-0.09699564115431528
BALL,0.166996150248792,0.17263345050656134,0.8712093716159497,-0.21333744289608372,0.06269214864876793,1.0967626987302572,0.5922111212981199,0.6271186440677966,-0.08307553144691257
BAX,0.10677798166446073,0.17253321860126783,0.5615785227035123,-0.1778496987699586,0.04279811391276667,0.6733370481213639,0.0969574995600252,0.6101694915254238,-0.05275782137570786
BBY,0.007370359926950565,0.418618177275972,0.1828700372411201,-0.6089502001884386,-0.04732576215886719,1.5320467404920641,-0.013028430576114745,0.4745762711864407,0.21975036930515976
BDX,0.1579884258943518,0.15757130133115865,0.8887721078605616,-0.15406422190885355,0.0627595542751207,0.9690035963652919,0.5333366117953442,0.6271186440677966,-0.0001546521544698216
BEN,0.003168269901181686,0.22950302609623202,0.046255670742394,-0.3450845997922791,-0.11854325662465948,1.669349438988281,-0.492311156196006,0.6101694915254238,-0.7255007974428019
BF-B,0.19696202123419937,0.16732147694870236,1.0475597749130625,-0.10325406043689712,0.11739734498458221,0.7818849205136705,0.657795228229985,0.6610169491525424,-0.3376631764274754
BG,0.016831410559431825,0.19224026124998023,0.07915259561386247,-0.27280340676574333,-0.048828149970604584,0.7991810448352136,-0.3909274018866321,0.5423728813559322,0.25170196250251975
BIIB,0.36869566067323944,0.3123303380366157,1.103731768330644,-0.32062336115455653,0.30857676601196204,0.8921298236588493,0.8930386720476415,0.576271186440678,0.5343840411436311
BK,0.07853755886240643,0.22910111562783927,0.36080796487977945,-0.38237953438129224,-0.03614768777995492,1.4644201766263734,0.006876095582741639,0.5932203389830508,-0.4167648375476561
BKNG,0.24827299591315133,0.3098734344803418,0.8106634083747498,-0.2515939478705242,0.12705121640600447,1.6063964706260194,0.6612406793265708,0.559322033898305,0.05150029229463427
BKR,-0.06648278743506142,0.29562723249463785,-0.14693174425356817,-0.46285956540955975,-0.14569659113545574,1.3857054586462096,-0.4970729640847271,0.5423728813559322,-0.21376273692183217
BLDR,0.38676888979552326,0.6391281478624903,0.7629054689165884,-0.5528168946096664,0.361945004888081,2.141897745893597,0.6733121983704475,0.559322033898305,1.6952343934790406
BLK,0.14811751104571091,0.21188111001971652,0.666468097729408,-0.26895302902544327,0.02616328294913206,1.414573252610082,0.42257095297181,0.6271186440677966,0.1519654382059691
BMY,0.2688050266800548,0.18505073051609175,1.2813905271090062,-0.10125411689116805,0.21751391724686475,0.47441849787896895,0.8322640497765303,0.6101694915254238,0.5917912727135796
BR,0.22136170080612483,0.18426157838605675,1.0785620878294526,-0.16336319126742335,0.11705103234948822,1.0733796049970175,0.8661717773542601,0.6101694915254238,-0.3253472890133242
BRK-B,0.10242580208543539,0.13229400487873474,0.6553963139538622,-0.18606780580778032,0.02029317697271127,0.8166624247476885,0.05477503540809242,0.559322033898305,0.3399054422856039
BRO,0.06801543770935514,0.20538148256565336,0.32524098316049954,-0.3228189356549592,-0.020198042998290644,1.069120923676537,-0.09035745319785216,0.559322033898305,0.651440273816941
BSX,0.21846003550961135,0.27303161486075617,0.7848485545330092,-0.31375166574694613,0.1437661041561351,0.9712839296576519,0.5344541101301387,0.5423728813559322,1.1460799668828976
BX,0.20353278506500283,0.28019548651543996,0.734997515735672,-0.35504952249221333,0.06844038550126985,1.7113602302730642,0.5834805588689908,0.6101694915254238,-0.11997521134886437
BXP,0.10195495840076463,0.16156815352026802,0.5617194232027932,-0.18863141403039094,0.04008493151418446,0.6301615138966707,0.06130753961437941,0.559322033898305,-0.29962691626295285
C,0.01593920175067276,0.3000240711623654,0.1383918209423253,-0.4522858601336268,-0.11126954729050231,1.9485695862456538,-0.17815446470483046,0.576271186440678,-0.11618347724974318
CAG,0.1735210907555207,0.16725485864709852,0.9278436060139771,-0.20347666338580034,0.13343329867053044,0.3590356127495468,0.41279943203968,0.6271186440677966,-0.22129027948049138
CAH,0.19307249587962216,0.15329588623460785,1.1070158358284405,-0.1408406816725485,0.132627970317313,0.5458287841107038,0.5909848538091206,0.6440677966101694,-0.27581458573889195
CASY,0.24916575850674927,0.17937213386342687,1.2289004727797765,-0.1661192683077599,0.20599627067571546,0.3881711513427997,0.7399644601941673,0.6271186440677966,0.22899186745839703
CAT,-0.046062894696662804,0.27491097636770134,-0.1090277318749931,-0.3805226453214151,-0.15097771921140046,1.6258386030060221,-0.5265894654362399,0.4915254237288136,0.7221460685716655
CB,0.16742968439529515,0.15325548010241033,0.9616205173826227,-0.10952649169833216,0.06437576004538847,1.0401410737743306,0.7038282192058865,0.6779661016949152,0.7674261882428395
CBOE,0.2563676185472894,0.23377049927338775,1.0112461061796925,-0.21557438815075206,0.20664080703084076,0.5773365946696343,0.675577032698809,0.6101694915254238,1.0360549364163099
CBRE,0.09442662690990122,0.3324226370061053,0.3788716974180716,-0.49606886935568323,-0.04075059039967144,2.0537009437120908,0.17012232526754617,0.5254237288135594,0.19419934184552048
CCI,0.17266989910967223,0.14498242883841111,1.040385768326623,-0.09844158310460742,0.12735029192281688,0.3723758649864207,0.44264239975599934,0.576271186440678,0.23911306165984775
CCL,0.07257974030053327,0.20647312311779964,0.3469569118189636,-0.27964207169093075,0.015093232045130911,0.6946415720858097,-0.051308670226376515,0.5423728813559322,0.05114583918651577
CDNS,0.19464195211806268,0.19955409315087486,0.8957791152143152,-0.14276271190179868,0.08850725761153866,1.1483710651937715,0.6534785110325008,0.6271186440677966,0.3961983502462867
CF,0.10250857318800444,0.35430843902575493,0.40234814588120216,-0.3577310171381655,0.010550517119289893,1.6193354909866362,0.1979431432066521,0.5932203389830508,-0.23933968543162454
CHD,0.22330729104204572,0.13912291302973223,1.3874916243855993,-0.11491260397297415,0.18004823428783312,0.32286363279278174,0.7167964619759585,0.6949152542372882,-0.26664258703045063
CHRW,-0.021503986343924364,0.18622774104842718,-0.1287081704478453,-0.3258275680537044,-0.053457022117890496,0.3782293710080124,-0.5412690970519355,0.5423728813559322,-0.25091626075724327
CHTR,0.349134983222096,0.24825109309549778,1.2601733093410508,-0.220563289835385,0.277952293499274,0.7977623903018473,0.9999306578615249,0.576271186440678,0.5062018456012143
CI,0.28975861077727005,0.2186574519701046,1.1924697220356852,-0.21608006403080207,0.23659274481288528,0.5701149897672618,0.8364238834445542,0.6610169491525424,0.05856471337197263
CIEN,-0.01268255250510586,0.4223905414138181,0.13561838014451624,-0.603399436967429,-0.11316643700272933,2.1678067849502765,-0.0665617321788091,0.4406779661016949,0.03783426787495365
CINF,0.18239923441951578,0.1571269683484363,1.0249680894085482,-0.1944588402810928,0.09655564411920237,0.8402435440193966,0.6405632658383786,0.6101694915254238,0.09701192934792909
CL,0.14409664816050793,0.11656651444436036,1.049316908103229,-0.10312663314165056,0.08317372494339259,0.5169062470235788,0.3558163542966477,0.6101694915254238,-0.2535917532336471
CLX,0.1889402406800602,0.1300206806357499,1.2519009951420892,-0.08471564265642628,0.13513111097221842,0.4335189020784389,0.5936553507782916,0.6610169491525424,0.3081736032495506
CMCSA,0.2241502666011519,0.19338051538813997,1.0474587978504073,-0.19825604836177033,0.11051034887317157,1.1928910609691832,0.8899924703165631,0.6779661016949152,0.0012325703769928576
CME,0.13665090369608568,0.20320553244971373,0.6334704157851987,-0.21409214910126398,0.057866967445199924,0.8870479298722043,0.2691140671301871,0.4915254237288136,0.9560190292591348
CMG,0.1730576021061614,0.3004595888030659,0.6211015762573592,-0.3910765283743789,0.1490394579430232,0.5748957354144227,0.35371384880240736,0.576271186440678,-0.31585551207728035
CMI,-0.017743710362009613,0.2800357032157432,0.0028387664429904242,-0.40650460063807453,-0.11857254008661744,1.5493239019575362,-0.36192788388112895,0.4576271186440678,0.4563321044166604
CMS,0.17793701754124713,0.14158557329567698,1.0952593053188941,-0.14218821537780216,0.15362604706379734,0.13867079980845512,0.42514707553493997,0.6610169491525424,-0.41159931347204515
CNC,0.3727740106106803,0.3340487391518313,1.067149843173569,-0.384112740543259,0.30750628943819946,1.0464911823465985,0.8842339650125809,0.6779661016949152,-0.17939315575803655
CNP,0.07115876068976257,0.1567548693097903,0.39141015517003314,-0.28833457278074814,0.036420015043977294,0.31305758286712543,-0.11722770952769489,0.5932203389830508,-0.011313627542837618
COF,0.09846465423397688,0.21143635067969946,0.4582340715167523,-0.27435653015539563,-0.010469675594060313,1.3170895857755411,0.10246695417991562,0.5932203389830508,-0.23380022668034184
COHR,-0.056392843988462116,0.3152228388717372,-0.0911718374009152,-0.5930855395604231,-0.10330133663708785,0.9785761953451464,-0.3754161283213829,0.4915254237288136,0.4561185747581834
COO,0.189414178592324,0.22734167877093436,0.7925040274473835,-0.28383771201888575,0.1784538500641244,0.18194324406647788,0.40139839375036845,0.5932203389830508,0.25716577560968173
COP,0.011482043072587933,0.21181499451630575,0.06724719946539144,-0.4175495959017826,-0.062166687383820696,0.9596131327722618,-0.374365298557158,0.5254237288135594,-0.1781590275189863
COR,0.25839142015304795,0.16833221790622666,1.3436611278350419,-0.16450640690168136,0.18696594865670169,0.6566722522184177,0.9324304477465147,0.6610169491525424,-0.08691158835602483
COST,0.21735686660541464,0.13480293929491927,1.3903462978557957,-0.10721597243724278,0.15318653787530478,0.5400906260781906,0.8101627722973461,0.6779661016949152,0.025562751225740876
CPAY,0.3737216271580657,0.26669361917577994,1.2618216518406764,-0.2999199838991495,0.26488562008736394,1.2167172354374631,1.122814789272122,0.6440677966101694,0.08990590101639412
CPB,0.12441153928781934,0.16547448322793037,0.6745103300149629,-0.1660693417326758,0.07536206834902859,0.4750068854496095,0.1794684792645674,0.6101694915254238,-0.053026001316258904
CPRT,0.14390726254080732,0.2081610884582298,0.6563649562799213,-0.1676595971939411,0.06415923181027594,0.9109005719286465,0.30734562077111455,0.6271186440677966,0.3313904552215515
CPT,0.10908768195536034,0.19325937034364582,0.5340788493028781,-0.18937266259704585,0.05783039851712979,0.5746693730580762,0.11530072800974737,0.6440677966101694,-0.6987614793995972
CRH,0.09604913408558713,0.2445422931696168,0.4169562739800457,-0.3684196832018173,-0.009234863560379503,1.3640555089669888,0.10726440103708876,0.5932203389830508,0.06251892024643373
CRL,0.16245714367852915,0.2650128816929475,0.6284694522985333,-0.3522161456908793,0.06354592002298687,1.284936629479122,0.38474982826649434,0.5932203389830508,-0.020415425642148273
CRM,0.19775841598102284,0.3001054366992825,0.6854827838832904,-0.3336396475620411,0.08748990455753258,1.4905250883556127,0.49457301529207587,0.559322033898305,0.3264603726370069
CSCO,0.07853611564922747,0.24915250189445118,0.3476193838180169,-0.23946134586197249,-0.0139528931967976,1.2342631621963205,0.0246840013299264,0.5932203389830508,0.30733966532137447
CSGP,0.3028914024383549,0.2712437152154411,1.0461013474388172,-0.28506764427454806,0.1975242807554518,1.25239052500122,0.8779644865333524,0.6610169491525424,0.060650111776377115
CSX,0.043646529909949994,0.21410726381141293,0.21422589258027702,-0.289721362696581,-0.058999766753437544,1.3062714578283083,-0.23110424643542377,0.5254237288135594,0.03057881359102171
CTAS,0.29227205208281903,0.14165996797688,1.759541615366371,-0.14804727759444775,0.20506501127705046,0.7512737601469127,1.4591414863313734,0.7288135593220338,-0.2572251008988296
CTSH,0.10660700159225822,0.2612002849184224,0.44427911285019983,-0.3151990531305681,0.0021321689185402892,1.3968960018024268,0.1649273045599552,0.4915254237288136,-0.09419481415344376
CVS,0.25565705677128303,0.1624660494170393,1.3730747436150965,-0.1605829499041075,0.16624575265102837,0.8375129164149515,1.0796373413871558,0.6271186440677966,-0.2787219804899123
CVX,0.025164887025383553,0.18616574925018406,0.1194699563116596,-0.3648682163345212,-0.06842605538560531,1.1393368883992863,-0.45208783723957197,0.5423728813559322,0.2464726419046026
D,0.13713669231655912,0.11627640102674207,0.9990551076778695,-0.11473137600823018,0.11021529286930254,0.13679806822663504,0.2261456028345228,0.711864406779661,-0.6012087544317369
DAL,0.3544254021070383,0.3192290587768228,1.0534420298336193,-0.3327400494646724,0.2897225446882352,0.9705284836984129,0.8535727951626977,0.576271186440678,0.3660474196793011
DD,0.11643642931470932,0.2623750706562117,0.4761567187347089,-0.4426873774425015,-0.006620890293966286,1.6134153372402982,0.2212261257197014,0.5423728813559322,0.20887577402423366
DE,-0.010885935479371778,0.21811007779784553,-0.03018758015489867,-0.33041001692312794,-0.09869134404287072,1.1879298845073316,-0.5193473937998992,0.4915254237288136,-0.24141055087805555
DECK,-0.08586316069922728,0.459972036204009,-0.0059704322547372525,-0.7515619437279197,-0.07886489188779111,0.970233776090874,-0.18908617562932614,0.4745762711864407,0.2245178524222551
DG,0.21597168071073214,0.20682578409856794,0.958802352917544,-0.18937315343959377,0.18082217873526107,0.3793743353331174,0.5439702434022611,0.6440677966101694,0.13206513552600582
DGX,0.06357972215913277,0.1825550862747342,0.321092691591094,-0.19182453136021319,0.007881287753810584,0.6224971775497373,-0.13243518348018804,0.5423728813559322,-0.04712705452089776
DHI,0.22523256306494877,0.27995754960220354,0.8000663975447481,-0.3155674318839036,0.12731267336126528,1.2697566197915104,0.5946728610768375,0.6271186440677966,-0.12512829212145837
DHR,0.15720034870790944,0.16949310471758544,0.8328322665565029,-0.24005174211636102,0.04480223919459547,1.1925509737966278,0.6012952638473542,0.6101694915254238,0.29003617192939735
DIS,0.24147625807637296,0.207583477240392,1.0595196580848718,-0.310470875700238,0.10965930086961029,1.415505221602675,1.0284573792247549,0.711864406779661,-0.31083149451873143
DLR,0.12508341536647105,0.20154985447536986,0.5905348187720424,-0.35751956854660594,0.0913581191471009,0.3835731610442402,0.17905366201884976,0.6440677966101694,-0.3169998981395171
DLTR,0.254872254621306,0.21003522280866946,1.102468115845063,-0.2589219424296942,0.22783189251536884,0.3009453032849363,0.673915307058831,0.6610169491525424,-0.5144653612259615
DOC,0.059590472498870506,0.1805660435968756,0.30161785467424057,-0.29470951956346764,0.031106733427179734,0.29172682102192093,-0.13843119499646975,0.5423728813559322,-0.01134038685440531
DOV,0.05108915824433158,0.23462391065316646,0.24586289841998046,-0.3539857407030408,-0.05524952339773703,1.4026548173828381,-0.13683574903691884,0.5254237288135594,-0.029667387526462377
DPZ,0.5110073470504035,0.2411875822386648,1.771555721040862,-0.18778065293271295,0.4424916861271937,0.6775674505485998,1.4971551788533422,0.7796610169491526,1.1373067080836081
DRI,0.1289297094207651,0.20734992806063324,0.5955950648244225,-0.1842916467480052,0.08614450663447926,0.49757875271248464,0.20214717946788222,0.6440677966101694,-0.10903165748032288
DTE,0.16474620447207133,0.1350411625145376,1.0573724619186775,-0.152310645290551,0.12689204214337546,0.2787120582524336,0.39305348536219187,0.6440677966101694,-0.5325034824005288
DUK,0.1104539592692182,0.1343937449033271,0.7030921050169432,-0.18807801695964135,0.09510709670215922,0.04039557086202551,0.07397907141684065,0.6440677966101694,-0.5198519884508432
DVA,0.13796897925199292,0.20504470537862945,0.6382994624541077,-0.2885685006892353,0.04270291946711868,1.0912514912275582,0.30647951337975216,0.5423728813559322,0.16934798093637696
DVN,-0.17513736687756365,0.3012010509336239,-0.5403930712742285,-0.6256807456910621,-0.2629328530456584,1.6979198665044324,-1.0142011680772403,0.4576271186440678,-0.5513366440549793
DXCM,0.4300143243926253,0.37913728176115546,1.0932493696314995,-0.5183182797891493,0.4729664877062141,0.2562389168184013,0.8585171082619751,0.6101694915254238,-0.2154549300242274
EA,0.3521698971566811,0.34824181188905323,0.9853542492757458,-0.5485455972471287,0.3282317079419561,0.685590164027957,0.7673754114675844,0.5932203389830508,0.5437912595194377
EBAY,0.16852935998535923,0.22164415462757087,0.7265688455515779,-0.14820502022647117,0.07802715904811786,1.0505483982630093,0.43045596332901603,0.5254237288135594,0.1682537870366106
ECL,0.19926156367291292,0.16024802960273646,1.098229961698264,-0.12989576526236274,0.12093804118539042,0.7514300233613429,0.6884480585535729,0.6101694915254238,-0.1423592421132088
ED,0.09915289124693549,0.1496940572087282,0.5761991222814224,-0.14717177574747795,0.09434433035926704,-0.05200947446199648,0.02430217864922424,0.6271186440677966,-0.09258329630575594
EFX,0.27928612432598077,0.15870986010735724,1.5209034970003616,-0.20092532134417096,0.1862386078892535,0.8506985292495807,1.2789458260419186,0.6949152542372882,0.0008437047459567406
EG,0.19496462899010214,0.12630632791653057,1.3260714190054885,-0.1186997612115431,0.12288282721322563,0.6257619195831737,0.7680375152423154,0.6779661016949152,0.03595330744583947
EIX,0.1380867991425736,0.17378800645467474,0.7216217556339916,-0.1727693837507312,0.10801487834636436,0.274675672824412,0.23004242766944266,0.576271186440678,-0.4253489821147313
EL,0.1861653978172293,0.2296005547451359,0.7746660039601804,-0.19847003418884115,0.09920297408283951,1.0166213145417158,0.490116027941967,0.5932203389830508,0.36993087289088
ELV,0.1995722873131629,0.22411544617424317,0.842948457204968,-0.31217252424026093,0.15648894886417652,0.5229335665303434,0.48209005292613255,0.5932203389830508,-0.5563545153848709
EME,0.10688003222063092,0.23930614105837783,0.46212570451811397,-0.3618960719934914,0.005172131399296953,1.2928344624636359,0.1538470127348411,0.6101694915254238,0.09669422032508386
EMR,-0.011840817956518701,0.20861929056693743,-0.047718503573931675,-0.3365107213848245,-0.10516214745957853,1.2341619585398265,-0.597078978218706,0.5084745762711864,0.08036956037256575
EOG,0.06633680506947992,0.29306796199859214,0.29824457158501666,-0.3989584069671746,-0.026498996336913327,1.400778060992507,0.02365390935642099,0.576271186440678,0.10483036485685869
EPAM,0.5647674275938366,0.41311223518852586,1.2450852419462513,-0.2575721694682659,0.5023768298133133,1.1006276047318524,1.0652380540794089,0.6304347826086957,0.9676946593047335
EQIX,0.311415421312375,0.22112968635610888,1.2587563591360544,-0.2570847799014894,0.22522155919571407,0.9012702818819942,1.010256053321724,0.6440677966101694,0.006153546742006953
EQR,0.12135048887229583,0.16990385184746562,0.6455937101696263,-0.156087612676426,0.07072406023302813,0.504711384324279,0.16599118365677573,0.6101694915254238,-0.18669357072454854
EQT,0.02374838532104695,0.2755435995706362,0.15080887472592097,-0.5205221199197096,-0.0371165848572611,0.9726376257829817,-0.1593103089050421,0.5254237288135594,0.09677291101524044
ERIE,0.11875947569841383,0.1632938396730562,0.6492148837537759,-0.18740424297854597,0.05916401602013299,0.5934451551640886,0.15753574218039937,0.576271186440678,0.38644551285575846
ES,0.13215438359735998,0.14717845190285184,0.7864779004486316,-0.16935011981873926,0.09110998662874104,0.3462881889027165,0.2127089899429245,0.6610169491525424,-0.25115656494068545
ESS,0.1940472633335406,0.19767932577558373,0.9018534740593832,-0.15670859516521474,0.13136306564714317,0.6648468743708797,0.5201785680203297,0.6949152542372882,-0.13160019349032306
ETN,0.023006336128903904,0.25837683339181067,0.13868263675191497,-0.350621129067597,-0.0951385671470868,1.6602316057904944,-0.24403387777299698,0.559322033898305,0.40059515158096004
ETR,0.03869094419776187,0.16348989456443805,0.19340207568087533,-0.2308588805811983,0.004165791489405324,0.33674675278020233,-0.28274415593002117,0.5423728813559322,-0.16269480962464603
EVRG,0.15871045840455222,0.15069395048414452,0.9274847970294009,-0.1829790998023778,0.1253919773820782,0.25814573495827875,0.34005635766935277,0.6949152542372882,-0.43926843324489573
EW,0.1362630044766504,0.28318647088391885,0.5287687461646715,-0.4058861768548606,0.10249480474780137,0.6347917231644151,0.24651904896467586,0.5932203389830508,-0.5206552504925206
EXC,-0.03908994678389366,0.1840959963592378,-0.22913056669922882,-0.3260759196820258,-0.055998305757601785,0.18770446991294945,-0.6007928914057524,0.4915254237288136,-0.6275513042905645
EXPD,-0.009539947325482467,0.20732417403925205,-0.03840311502914417,-0.33263081680396395,-0.07834788399913395,0.8994426130521096,-0.4997391621027225,0.4915254237288136,0.1268906188838218
EXPE,0.29384342820699993,0.3460312184952012,0.8740859871074813,-0.3740032689133809,0.29182079811789796,0.5353458136386374,0.6410030988021783,0.6949152542372882,-0.633297911587815
EXR,0.40657995853385653,0.202406665101451,1.7099652296937156,-0.13202744921302886,0.3294382332584038,0.710569995478043,1.4096658513488343,0.711864406779661,0.15186634495615775
F,-0.0015581912218689542,0.25373505537604635,0.04000184886358056,-0.3977750335258249,-0.09341235147041027,1.3221198343808103,-0.3486189466659597,0.4406779661016949,0.5294290626269286
FANG,0.5404432684031333,0.36737240176489266,1.3203979303975915,-0.3648646400957338,0.39916349854369093,1.4071192718168433,1.1221175335457498,0.6578947368421053,0.12455079623018975
FAST,0.09686405854641933,0.2253878973439107,0.43619932702713293,-0.2646736863788129,0.024312990330996653,0.9107123052068596,0.08425588583288837,0.5254237288135594,-0.056961103615817604
FCX,-0.3171378226028303,0.46975087735603077,-0.5939825624591634,-0.8499672240950493,-0.38426247062488106,2.4064362524827163,-0.8780407076764251,0.4406779661016949,0.04544961520314461
FDS,0.11566686471601506,0.18406100191089195,0.5810345158596367,-0.2077540206282233,0.04657868263150644,0.7520966879554689,0.154562635332428,0.576271186440678,0.00881254557822506
FDX,0.11362727191627875,0.21108339533894668,0.5221141572909124,-0.2903051951152106,0.009983621652178698,1.2295817628679098,0.1825627875582346,0.6101694915254238,0.29837524365688045
FE,0.009161260352476885,0.20086894352807008,0.04886376754427705,-0.329197701184173,0.0029795221691779616,0.08387271566755783,-0.31547173823668695,0.576271186440678,-0.36493088872025753
FFIV,-0.022391941223618095,0.39466224566156555,0.0802411384964751,-0.49021932699201204,-0.12581319082420384,2.0279638131420077,-0.1476962426325834,0.5084745762711864,0.9961287264889674
FICO,0.3079293774407226,0.29205490150147834,0.9992531683093702,-0.30833399373826575,0.18230880551918327,1.5106661805891455,0.8753273487653058,0.5932203389830508,0.8884443507285243
FIS,0.17027836874644842,0.19049915566382808,0.8229690445012087,-0.2698355210444047,0.08323203169849824,0.9388050321182492,0.48242622542295865,0.6610169491525424,-0.5781834516930131
FISV,0.2470818719311414,0.1575927400488187,1.365344828729192,-0.213112165231031,0.1400000170388498,1.0229677361652567,1.300063507580173,0.6949152542372882,0.22334552981521835
FITB,0.0903798032836689,0.20013921777036547,0.43558324746768884,-0.2964678104232915,-0.006591487039047883,1.150088319658294,0.03767619083151413,0.576271186440678,-0.22164060460131588
FIX,0.19612690670458077,0.3308122635286793,0.6443273768571499,-0.40248242012033586,0.08348446231509099,1.6272474297719117,0.4691892054139119,0.4915254237288136,0.5253343012764461
FRT,0.1620441515007045,0.1483078037353666,0.9594578512954184,-0.16253089963215195,0.11130211659307165,0.44509664058290177,0.3963170406923078,0.6949152542372882,-0.3777338666030428
FSLR,-0.15896934662301831,0.6689061335115662,0.02970146139395654,-0.9219099682567089,-0.13961625173074088,2.0761206835893597,-0.09699261114803766,0.4406779661016949,0.8909485252049889
FTNT,0.10327942289177172,0.3930329415729399,0.39967979668145764,-0.3843899262780774,0.02417161230783882,1.6331177872358835,0.2149026455088051,0.6101694915254238,-0.09348254859760942
GD,0.1579591859277787,0.16951848751225496,0.8378102870449005,-0.24741454441393212,0.06593295092329043,0.9565236828736741,0.4740000302590212,0.6610169491525424,-0.14780094669409163
GE,0.13156095089203368,0.18940419051485363,0.6440866631567016,-0.2594489301473913,0.025694969141276225,1.184505561477353,0.3084364717540659,0.559322033898305,0.3345310651569574
GEN,0.051817944144727734,0.22032522515698397,0.24826113326657515,-0.25912788239704365,-0.03231836673772315,1.0730381846614618,-0.14802353229620957,0.5423728813559322,0.3526333493083673
GILD,0.4057474023627199,0.2618724957107581,1.370924756791277,-0.16361254882511625,0.3245415840158863,0.9150748334847391,1.1596078686759432,0.6610169491525424,0.03208878151735436
